ID,RA_x,Dec_x,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,Ha/100um,id,RA_y,Dec_y,xcenter,ycenter,3.6um_aperture_average,r_kpc,LBol,Sigma_star,L_Edd,Mass_old,Mass_new,Mass_g,Momentum
1381,308.6556,60.1342,1.3535e+37,7.1911e+35,2.4526e+36,2.6261e+35,1.8274,0.1996,0.074928,0.013175,0.014394999999999996,0.041486,0.009724700000000001,1381,308.6556,60.1342,818.5344400303377,158.79514919593544,0.8363512095172662,5.0022085899005235,1.8694751381215476e+39,292.7229233310432,2949070263.082204,61307.745698275576,340.6364479090459,71562.53230889211,1.1354805432705373
1382,308.6561,60.1347,1.233e+37,6.9511e+35,9.9092e+35,1.4155e+35,0.5429999999999999,0.3061,0.063837,0.011929,0.016208,0.038584,0.00865,1382,308.6561,60.1347,819.1047887367688,165.47362451492938,0.7758378148862578,4.937214891984087,1.703038674033149e+39,271.54323521019023,2491448813.5233684,56871.8821912226,310.31011471876866,21264.340069896254,0.7914924729149535
1383,308.6712,60.147,1.2964e+37,6.7711e+35,4.4215e+36,3.6529e+35,2.8264,0.1364,0.017648,0.0027911,0.0035088000000000003,0.013209,0.0027999,1383,308.6712,60.147,818.8822471260063,338.4606830132626,1.7787351137811456,3.358914803775596,1.79060773480663e+39,622.557289823401,4924379923.913888,130388.0938765312,326.266044380707,110684.21873582834,1.232276492662861
1384,308.6578,60.1371,2.2681000000000002e+37,1.1774e+36,3.7513e+36,3.1386e+35,1.6831,0.1391,0.034766000000000005,0.0066422,0.007334,0.024423,0.0058495,1384,308.6578,60.1371,825.4154752938455,195.35354380161408,1.3537996766309732,4.672889077237572,3.1327348066298336e+39,473.8298868208406,3719366223.485666,99238.69943250906,570.8145751773229,65911.62204722357,1.1200411175178995
1385,308.6584,60.1375,2.9703e+37,1.6591e+36,3.4202e+36,3.2042e+35,1.1111,0.1971,0.041768,0.0079362,0.010419,0.031073000000000007,0.007178399999999999,1385,308.6584,60.1375,824.8516131352934,201.31801660332488,1.3180999461350345,4.611700511008234,4.102624309392265e+39,461.33498114726206,3510621182.5490274,96621.77250774828,747.5378213699584,43511.6174063752,1.0087725154883997
1386,308.7054,60.1759,5.1373000000000004e+36,2.8660000000000003e+35,8.0427e+35,1.2400000000000001e+35,1.5964,0.3769,0.034374,0.0051613,0.0049604,0.017481,0.0040454,1386,308.7054,60.1759,825.1431595817172,740.8647618080711,1.0084533762429388,3.726244410336757,7.095718232044201e+38,352.95868168502864,3124291403.2477922,73923.49342682828,129.2908477165232,62516.37658854952,1.09881888362685
1387,308.657,60.1373,3.7466000000000004e+37,1.9446e+36,7.4545e+36,6.5340000000000004e+35,1.9751,0.1447,0.048443,0.0088105,0.008226,0.033773000000000004,0.008034699999999999,1387,308.657,60.1373,830.7463104846477,194.9158405103201,1.5732165256953727,4.707052932905325,5.174861878453039e+39,550.6257839933803,4223079014.3960137,115322.79452471493,942.9098749435027,77346.589451293,1.152467615155716
1388,308.6575,60.1377,4.9859e+37,2.6338e+36,8.373100000000002e+36,7.4464e+35,1.7072,0.1728,0.059848,0.010639000000000001,0.010587000000000001,0.043555,0.0099655,1388,308.6575,60.1377,830.6926410036998,200.56939513509803,1.822151670406716,4.652190851275655,6.886602209944752e+39,637.7530846423505,4530003355.532869,133570.69370110918,1254.805515795871,66855.39846653203,1.1191576024718788
1389,308.658,60.1382,1.5478000000000002e+37,1.0747e+36,1.3781e+36,1.1526e+35,0.7049,0.1613,0.029366000000000007,0.0055131,0.0077193,0.023,0.0050025,1389,308.658,60.1382,831.263453125492,207.2476882715107,1.0533363950178287,4.591549813401266,2.1378453038674042e+39,368.66773825624006,3034903198.301444,77213.59054142456,389.53608723577486,27604.48124359092,0.8714195721029492
1390,308.6690000000001,60.1471,1.3703e+37,7.3303e+35,3.5745e+36,2.7366e+35,2.4028,0.1374,0.02065,0.0039864,0.005141399999999999,0.016617,0.0034421,1390,308.6690000000001,60.1471,830.7277706112186,332.645339205712,1.3733958035571163,3.50340853154552,1.8926795580110494e+39,480.6885312449907,4104108656.841162,100675.1705616087,344.8645175986445,94095.6838304728,1.1950839542192147
1391,308.6826,60.1582,1.2078e+37,6.3182e+35,2.4392e+36,2.3703e+35,1.9987,0.1834,0.048378,0.009934100000000001,0.0078295,0.024777,0.0074063,1391,308.6826,60.1582,830.7173998842802,488.6570065725656,1.2189946962292515,2.7429334466310222,1.668232044198895e+39,426.64814368023804,3637080660.4657373,89356.9782569039,303.9680101843705,78270.78544696436,1.1606595283306202
1392,308.6561,60.1376,3.2336e+37,1.7059e+36,5.3714e+36,4.8369e+35,1.69,0.1399,0.043680000000000004,0.008036,0.0075135,0.031854,0.0071857,1392,308.6561,60.1376,837.211760524878,195.1921008081963,1.5552611684575868,4.7417651169045065,4.4662983425414357e+39,544.3414089601554,4073137217.0408425,114006.59809559608,813.802746921825,66181.83189341561,1.1170687390810115
1393,308.6566,60.13800000000001,3.9456e+37,2.0566000000000002e+36,6.6392e+36,5.9088e+35,1.7103,0.1647,0.050066,0.008865999999999999,0.008488200000000001,0.036236000000000004,0.0081694,1393,308.6566,60.13800000000001,837.1580372682376,200.84564053912533,1.6910835938188744,4.687437526983547,5.449723756906078e+39,591.879257836606,4291978356.6961703,123962.90188211072,992.9923671000599,66976.79709308207,1.1241297385665867
1394,308.6681,60.1474,1.2621000000000002e+37,6.6579e+35,3.8806e+36,2.2471e+35,2.6626,0.0493,0.022598,0.004422,0.0044013,0.018068,0.003689800000000001,1394,308.6681,60.1474,837.1919022150563,332.9212593028085,1.4897527013955794,3.557273189257817,1.7432320441988955e+39,521.4134454884528,4397930348.243032,109204.5766552977,317.6337354311095,104269.67195231267,1.2219906172577106
1395,308.6687,60.1478,1.1495e+37,6.0757e+35,1.3371e+36,1.1485e+35,1.1271,0.12,0.021432,0.0041753,0.005423,0.016959000000000002,0.003475,1395,308.6687,60.1478,836.6299284788304,338.8852347045746,1.207832250308914,3.509203590805757,1.587707182320442e+39,422.74128760812,3298388802.574401,88538.72823458398,289.29560167820324,44138.190962762565,1.0133616518604316
1396,308.6817,60.1585,1.2727e+37,6.6549e+35,1.4877000000000005e+36,1.9892e+35,1.1348,0.2863,0.052837999999999996,0.010646,0.0077771,0.025745999999999998,0.008083,1396,308.6817,60.1585,837.1800384568775,488.93254111751884,1.2474018949475258,2.8220301789393094,1.7578729281767953e+39,436.59066323163404,3372846109.3766494,91439.33468229312,320.3014460685944,44439.729486773984,1.0150877004735421
1397,308.6553,60.1378,2.0586000000000001e+37,1.1694e+36,2.3124000000000002e+36,2.9266e+35,1.072,0.2321,0.033926,0.0065765,0.0074203,0.025493000000000002,0.0056075000000000005,1397,308.6553,60.1378,842.5425449931122,194.7545724837143,1.32839983034103,4.7775282133632135,2.843370165745856e+39,464.9399406193605,3541611046.9813137,97376.79345401718,518.0895394647665,41980.42827795357,0.9928078664101495
1398,308.6558,60.1383,2.6437e+37,1.3715e+36,3.9852000000000003e+36,4.0931e+35,1.5366,0.1971,0.038817000000000004,0.0072334,0.008156,0.030029000000000007,0.0063203,1398,308.6558,60.1383,843.1131424387194,201.4328799907264,1.4391761836367485,4.717988807325787,3.651519337016575e+39,503.71166427286204,3815242307.300979,105497.12426714077,665.342133237639,60174.55792155172,1.0959526971443931
1399,308.6678,60.1481,9.154500000000001e+36,4.8699e+35,1.3153e+36,1.1412e+35,1.4608,0.1225,0.021665,0.0041898000000000005,0.0050387,0.016365,0.0033976999999999996,1399,308.6678,60.1481,843.0939611273956,339.161243736727,1.3568938735170366,3.565171714826804,1.2644337016574585e+39,474.9128557309628,3638320408.3505483,99465.51591064947,230.39204746090576,57206.16569816658,1.0840585724458824
1400,308.7023,60.1763,3.9777e+36,5.5341e+35,2.4487e+35,1.4803e+35,0.1219,0.7148,0.046363,0.0098328,0.015172,0.034133,0.007828100000000001,1400,308.7023,60.1763,843.4360505036003,735.3243407714157,0.8507673881085465,3.8749312145365065,5.494060773480664e+38,297.7685858379913,4940232500.661204,62364.50678256367,100.1071000256972,4773.70728272625,0.3421326175111365
1401,308.7029,60.1767,4.7995e+36,7.2283e+35,5.3109e+35,1.3721e+35,1.0482,0.3855,0.044827,0.0090083,0.015416,0.032184,0.0069923,1401,308.7029,60.1767,842.8798539354683,741.2869651083574,0.7652975190984352,3.9166994455454933,6.62914364640884e+38,267.85413168445234,2477165399.526673,56099.2381555699,120.78940759065128,41048.40011282737,0.9870562382428352
1402,308.6544,60.1381,3.9905e+36,3.7274e+35,3.7057e+35,1.5208e+35,0.7713,1.8205,0.02119,0.0042184,0.006601300000000001,0.016924,0.003523900000000001,1402,308.6544,60.1381,849.0079181911632,195.03104167138767,1.0316126517348865,4.814386542621836,5.511740331491712e+38,361.0644281072103,2940792340.02707,75621.15698761411,100.42923866871422,30204.761502598496,0.9054503628047985
1403,308.6549,60.1385,5.009e+36,4.2935e+35,5.6385e+35,1.466e+35,1.0753,1.1273,0.021463,0.0042117,0.0065518,0.017421000000000002,0.0035224,1403,308.6549,60.1385,848.9540881901584,200.68455642498336,1.079015066974132,4.761220596290778,6.918508287292818e+38,377.65527344094636,3040393980.0417724,79095.9355087681,126.06191116190692,42109.659073958464,1.0031578365322247
1404,308.7004,60.1757,4.1414e+36,2.3463e+35,2.6919e+35,8.9717e+34,0.2077,0.6671,0.054022,0.011564,0.014158,0.041154,0.010171,1404,308.7004,60.1757,849.3650451770686,723.2716207162016,0.6138047817272702,3.8459489302388863,5.720165745856353e+38,214.83167360454456,2773320335.88952,44994.24050362916,104.22695126490743,8133.707978853504,0.48250207549358204
1405,308.70099999999996,60.1761,3.193400000000001e+36,1.8982e+35,3.2523e+35,9.0356e+34,0.9172,0.5242,0.048479,0.010284,0.01463,0.038657,0.008961700000000001,1405,308.70099999999996,60.1761,848.8086212434025,729.234263086482,0.6909101342508543,3.8855852552414896,4.4107734806629845e+38,241.818546987799,2285491566.21059,50646.3580479085,80.36855801645711,35918.3291199058,0.9529918127229134
1406,308.7015,60.1765,7.9905e+36,4.2737e+35,1.8438e+36,1.3344e+35,2.2092,0.0903,0.055302,0.011363,0.016173,0.04328,0.0096986,1406,308.7015,60.1765,848.7617260842784,734.8860153297262,1.041826454223453,3.929122783949084,1.1036602209944752e+39,364.63925897820855,3470360718.1546965,76369.86781442439,201.09756461154268,86514.14379818567,1.181312221594295
1407,308.702,60.1769,1.2773e+37,6.7368e+35,2.2991e+36,1.5215e+35,1.8168,0.0725,0.061454999999999996,0.01206,0.019051,0.046248000000000004,0.010051000000000001,1407,308.702,60.1769,848.7149047346236,740.5377490226193,1.0745183681259254,3.9732219535239417,1.7642265193370162e+39,376.08142884407386,3332526875.534847,78766.31026720633,321.45913181693686,71147.42732778548,1.1332429780832771
1408,308.7025,60.1774,7.4457e+36,3.9959e+35,1.6300000000000002e+36,1.2525e+35,2.1261,0.1012,0.047585,0.008874700000000001,0.017141,0.034437999999999996,0.007235899999999998,1408,308.7025,60.1774,849.2932551642152,747.213800324397,0.8786617902687769,4.0327408895530485,1.0284116022099448e+39,307.5316265940719,3158195214.4586506,64409.273256963716,187.38653861812946,83259.87738969877,1.1768647825215743
1409,308.6515,60.1366,1.0584e+37,7.4684e+35,2.2608e+36,2.6726e+35,2.0872,0.1702,0.024708,0.0044276,0.007051300000000002,0.017567,0.0037551999999999998,1409,308.6515,60.1366,854.4409050058186,170.64380253145168,0.9728390665836946,5.077730807627047,1.4618784530386745e+39,340.4936733042931,3297530804.6062512,71312.82817643802,266.3683904447242,81736.520430732,1.1687532305058146
1410,308.652,60.1371,1.1018e+37,9.7013e+35,1.7366e+36,2.8445e+35,1.607,0.3305,0.026681,0.0049976000000000005,0.009600299999999999,0.020705,0.0042802,1410,308.652,60.1371,855.0110252251732,177.32219982284755,0.946310750709852,5.017818769000081,1.5218232044198893e+39,331.2087627484482,3004802657.248853,69368.20105700596,277.29090380952096,62931.48156965615,1.1091164669859723
1411,308.6525,60.1375,7.970800000000001e+36,4.9896e+35,9.2256e+35,1.6091e+35,1.1192,0.4288,0.026038,0.0049488,0.009101600000000001,0.020973,0.0042909,1411,308.6525,60.1375,854.9569122687866,182.97576003567173,1.0468305978404804,4.964151081140543,1.1009392265193374e+39,366.3907092441682,2988761929.401124,76736.69070033552,200.60177310627432,43828.8202692963,1.0157311512881315
1412,308.653,60.1379,5.335500000000001e+36,3.3329e+35,1.6345e+36,1.951e+35,2.6568,0.20800000000000002,0.024293000000000002,0.0045868,0.0080011,0.019504,0.0040213,1412,308.653,60.1379,854.9028731210126,188.62930170841946,1.0730113572233793,4.910833685129972,7.369475138121549e+38,375.55397502818266,3777353127.2502995,78655.84059833223,134.27896326699033,104042.53903812222,1.2167215349523155
1413,308.6535,60.1384,3.5909000000000005e+36,2.7451e+35,1.6049000000000005e+36,1.8714e+35,3.2535,0.179,0.022219,0.0041893,0.0076089,0.018389,0.0036665,1413,308.6535,60.1384,855.4732457789273,195.3076244497693,1.0275963131612231,4.852382591464235,4.959806629834256e+38,359.65870960642815,4077829493.1611505,75326.74399327596,90.3724729070257,127409.81660664358,1.2503211234444294
1414,308.7006,60.1768,1.1838e+37,6.2531e+35,1.9274e+36,1.3676e+35,1.6582,0.0851,0.063787,0.01236,0.01989,0.050362,0.011049,1414,308.7006,60.1768,855.2218892024553,735.1612600182939,1.3152619139704038,4.001315351365515,1.635082872928177e+39,460.34166988964137,3649888892.9286723,96413.733884437,297.9279106278008,64936.51695009572,1.1133101765568365
1415,308.7011,60.1772,2.0523e+37,1.0762000000000001e+36,2.9113e+36,1.7921e+35,1.4406,0.0579,0.075369,0.013794999999999998,0.022487,0.056336000000000004,0.012229,1415,308.7011,60.1772,855.1750141127028,740.8129788941249,1.4713324757853612,4.044985656058566,2.8346685082872933e+39,514.9663665248764,3824737213.4632125,107854.30359469203,516.5040133311671,56415.116583227544,1.0830375588544858
1416,308.7017,60.1776,1.5247e+37,8.019e+35,2.9366e+36,1.8036e+35,1.9238,0.0585,0.062105999999999995,0.010790000000000001,0.019141,0.043595,0.009428,1416,308.7017,60.1776,854.6187929799513,746.7755420718988,1.0461216320524236,4.08630934229362,2.105939226519337e+39,366.14257121834834,3346127166.577752,76684.72079373605,383.72249141257635,75337.63798612599,1.1449456245538043
1417,308.7022,60.1781,7.3564e+36,3.9505e+35,8.8319e+35,1.0121e+35,1.1771,0.1812,0.041895999999999996,0.007062899999999999,0.012645,0.028843,0.006051,1417,308.7022,60.1781,855.1971673910657,753.4515629285819,0.7728746834776157,4.146007572921539,1.0160773480662986e+39,270.50613921716547,2544645500.8787274,56654.673314372325,185.13911824145583,46096.23332647309,1.0168694494081385
1418,308.6506,60.1369,1.632e+37,8.5152e+35,3.2531e+36,3.0899e+35,1.9780000000000002,0.1671,0.03009,0.0050543,0.0064516999999999994,0.020878,0.004412,1418,308.6506,60.1369,860.9064300096652,170.92054146730925,1.3740939368576504,5.113997815775893,2.25414364640884e+39,480.93287790017763,3877167295.366831,100726.34640539967,410.7267698467401,77460.15590838822,1.1579376712005782
1419,308.6511,60.1373,2.6938e+37,1.4025e+36,3.9403000000000004e+36,3.6291e+35,1.489,0.1729,0.038625,0.0064946,0.010517,0.028656,0.0059240000000000004,1419,308.6511,60.1373,860.8521817146875,176.5741100551753,1.2008248102943913,5.060542933780906,3.7207182320442e+39,420.2886836030369,3400867516.1039424,88025.05605294836,677.9508410619784,58310.50159129932,1.086657133840031
1420,308.6516,60.1378,2.8445000000000003e+37,1.4922e+36,3.667e+36,3.7009e+35,1.2895,0.2019,0.039555,0.006576,0.010806,0.030458999999999996,0.0062287,1420,308.6516,60.1378,861.4223157583781,183.252477685599,1.3787388717667373,5.0018223314164265,3.928867403314918e+39,482.55860511835806,3655418117.538552,101066.83791775811,715.877632860939,50497.91256009434,1.0472071690387887
1421,308.6522,60.1382,2.6612e+37,1.3971e+36,5.8595e+36,5.5591e+35,2.1351,0.1886,0.038412,0.0063566000000000004,0.0096807,0.03038,0.0061206,1421,308.6522,60.1382,860.8579588413656,189.21685807129376,1.4630911819665238,4.9430429319889315,3.675690607734807e+39,512.0819136882833,4122804292.3751354,107250.18520528756,669.7463724976377,83612.32501516666,1.167815440736882
1422,308.6527,60.1386,1.7287e+37,9.1754e+35,5.2838000000000004e+36,5.032e+35,2.6533,0.1568,0.032443,0.0054951999999999996,0.008864,0.025824,0.0052054,1422,308.6527,60.1386,860.8039482871832,194.87036638657173,1.3090570581615721,4.890598012167193,2.387707182320442e+39,458.1699703565502,4151744218.065464,95958.89419783943,435.0633376434189,103905.47607266251,1.2127579742727235
1423,308.6532,60.138999999999996,2.2767000000000002e+36,6.4311e+35,1.3155e+36,1.9068e+35,3.6592,1.5805,0.020584,0.0037049999999999995,0.0071563999999999985,0.017036000000000003,0.0033103,1423,308.6532,60.138999999999996,860.7500115418829,200.52385616281856,1.0737855014152171,4.838618357111542,3.1446132596685082e+38,375.824925495326,4378182610.868727,78712.58833146984,57.29789441850938,143297.37234579076,1.275016093979188
1424,308.6998,60.177,1.3823e+37,7.2807e+35,8.468000000000001e+35,1.0028e+35,0.1142,0.1879,0.067335,0.012361,0.020081,0.051087,0.01121,1424,308.6998,60.177,860.547514080161,734.7231095205278,1.6870497381245757,4.056351273616803,1.909254143646409e+39,590.4674083436015,10107511176.253675,123667.20481576421,347.88456737692945,4472.16875871483,0.3195514838638786
1425,308.7003,60.1775,2.0144e+37,1.0565000000000001e+36,1.9827e+36,1.3898e+35,0.8632,0.0817,0.073047,0.01254,0.018765999999999998,0.051637999999999996,0.011434999999999999,1425,308.7003,60.1775,861.1256499078708,741.3991753586478,1.6045688512831753,4.114089098888852,2.78232044198895e+39,561.5990979491113,4072769605.212413,117621.04002530553,506.96568944808405,33803.64336709843,0.9377421041051425
1426,308.7008,60.1779,2.1081e+37,1.1053000000000001e+36,2.7243e+36,1.7076e+35,1.2934,0.0612,0.071287,0.01158,0.014547,0.04797,0.010495,1426,308.7008,60.1779,861.0788034454489,747.0508609400032,1.0456090421169382,4.157890308080393,2.911740331491713e+39,365.96316474092833,3060424987.3315187,76647.14598897145,530.5472448001917,50650.63986446375,1.0499542932941106
1427,308.7013,60.1783,1.5876e+37,8.3456e+35,2.0199e+36,1.4049e+35,1.2688,0.0807,0.054654999999999995,0.0087125,0.010740000000000001,0.035408999999999996,0.007727199999999998,1427,308.7013,60.1783,861.0320307930783,752.7025279721374,0.8431350178103253,4.202341670565172,2.192817679558011e+39,295.0972562336138,2685611653.43806,61805.02481853506,399.5525856670861,49687.283021518175,1.047322151931082
1428,308.6497,60.1372,1.2062000000000002e+37,6.3838e+35,1.4967000000000002e+36,1.4798e+35,1.2293,0.1935,0.024565,0.004027599999999999,0.0051417,0.017041999999999998,0.0035077,1428,308.6497,60.1372,867.3719094007843,171.19739399191357,1.235909975812304,5.151358335241352,1.666022099447514e+39,432.5684915343064,3381449951.7784986,90596.93301190637,303.5653368805992,48140.42955418688,1.0336290360436202
1429,308.6503,60.1376,3.0905e+37,1.6214000000000002e+36,4.0593e+36,3.6972e+35,1.3191,0.1753,0.039952999999999995,0.006310199999999999,0.009632700000000001,0.029111,0.005911,1429,308.6503,60.1376,866.8073250800132,177.16179229611495,1.360326413514826,5.092416957037037,4.268646408839779e+39,476.1142447301891,3622167052.4536424,99717.13423425434,777.7886533157782,51657.07363941096,1.0559277098294735
